article_id,article_url,article_title,article_tags,image_id,image_url
6153,https://www.oxfordmail.co.uk/news/23667371.oxford-ltns-public-consultation-deadline-draws-closer/,Oxford LTNs: Public consultation deadline draws closer,cowley;andrew gant;oxford ltns|university of york;oxfordshire county council;church cowley,72B41406C3C3F0ABBBFB416D354F75AA,https://www.oxfordmail.co.uk/resources/images/14117796/?type=og-image
6154,https://people.com/florida-boy-dead-brother-injured-after-jet-ski-crashed-into-boat-7563323,"Fla. Boy Dead, Brother Seriously Injured After Jet Ski Crashed Into Boat While They Were Fishing",ganey;hunter ganey;kenny shewbridge|manatee county sheriff office;wildlife conservation commission,268D0A44E12F867282D3787468CDB1DF,https://people.com/thmb/ahm2NtPiuiDU8_st5ft14pZWrx4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():focal(737x323:739x325)/hunter-ganey-jet-ski-accident-071923-tout-6c1313ab18744142b7eedb5b007607ee.jpg
6155,https://www.dailymail.co.uk/tvshowbiz/article-12314089/Inside-Kim-Kardashians-EPIC-storage-closet-Disgusting-shoes-bought-like-Victoria-Beckham-portrait-Jennifer-Lawrence-clothes-Kanye-West-wants-set-fire-to.html,Inside Kim Kardashian's EPIC storage closet,west;jennifer lawrence;kim kardashian;kardashians kanye;robert kardashian;victoria beckham;elizabeth taylor|college dropout,C8DD5DD276B4632F27CF7FADE8052073,https://i.dailymail.co.uk/1s/2023/07/20/02/73410781-0-image-a-32_1689817978921.jpg
6156,https://akipress.com/news:721587:Kyrgyzstan_stands_for_consistent_and_comprehensive_integration_of_Central_Asia_-_President_Japarov/,Kyrgyzstan stands for consistent and comprehensive integration of Central Asia - President Japarov,cooperation council summit,ACD6034FA75950C84F8592B0FA0BE8EC,https://st-1.akipress.org/cdn-st-0/qdN/K/en-721587.1689826405.b.jpg
6157,https://www.wsbradio.com/news/national/mlb-owners/HPKQWL6JMNWBIDMA5VRU543MZE/,MLB owners reportedly set to re-elect commissioner Rob Manfred next week,manfred;adam silver;roger goodell;evan drellich;bud selig;ken rosenthal|,B7B15FD774071D25B169BACE4E79A9EC,https://cmg-cmg-rd-20021-prod.cdn.arcpublishing.com/resizer/CI9_uI5_6BD2CF05JJ5BriK_ZXo=/1440x810/filters:format(jpg):quality(70)/cloudfront-us-east-1.images.arcpublishing.com/cmg/DHR37R6WL6YSS5B4XBFUHJWXZQ.jpg
6158,https://us.cnn.com/2023/07/20/us/gilgo-beach-killings-supect-rex-heuermann-wife-asa-ellerup/,Gilgo Beach serial killings: The Gilgo Beach killings suspect's wife unknowingly helped in his arrest. She's now filed for divorce,tierney;brynn gingras;rodney harrison;robert macedonio;joey jackson;frankie musto;jake tapper;rex heuermann;errol d toulon jr;asa ellerup;patricia dicarlo|long island;cnn,6864837F7B9663B22328E9B5B8B345F7,"https://media.cnn.com/api/v1/images/stellar/prod/230719155556-gilgo-beach-heuermann-home-search-0718.jpg?c=16x9&q=w_800,c_fill"
6159,https://news.yahoo.com/elon-musk-tesla-may-cut-041314928.html,Elon Musk: Tesla may cut prices again in 'turbulent times',sundararajan;elon musk;nissan america|stern business school;nissan,6E2B8330360B0D6A87CEDEA36C2C60AD,https://media.zenfs.com/en/bbc_us_articles_995/de5d01d752d459c0c5f7f79169df7554
6160,https://www.theepochtimes.com/ottawa-plan-for-net-zero-faces-uphill-battle-will-cost-taxpayers-over-1-trillion-ab-minister-cites-report_5410740.html,"Ottawa Plan for Net-Zero Faces Uphill Battle, Will Cost Taxpayers Over $1 Trillion: AB Minister Cites Report",energy regulator;canadian climate institute;public policy forum on;montreal canada energy outlook,AF50A51E20FC80938A751AAFE343C627,https://img.theepochtimes.com/assets/uploads/2021/11/17/Guilbault-1200x801.jpg
6161,https://www.oxfordmail.co.uk/news/23666649.wallingford-murder-jury-sees-letter-killer-wrote-jail/,Wallingford 'murder' jury sees letter killer wrote from jail,crown court;facebook,2B89C8AD75AE8CAE2BB7BE14CCC95C80,https://www.oxfordmail.co.uk/resources/images/17018875/?type=og-image
6162,https://fijilive.com/matavou-takes-the-stand-in-the-bainimarama-and-qiliho-trial/,Matavou takes the stand in the Bainimarama and Qiliho trial,fatima;seini puamau;voreqe bainimarama;sitiveni qiliho;davenesh sharma;ratu david toganivalu;davanesh sharma;biu matavou;serupepeli neiko|security council meeting;police brigadier;office of the;investigation department;national security council;university of the south pacific;investigations department;police rusiate tudravu;security council,8933A524DF9472D8DFEC0E231FD4FE00,https://fijilive.com/fijilive-files/uploads/2023/07/Biu-Matavou.jpg
6163,https://www.dailymail.co.uk/tvshowbiz/article-12317939/Sarah-Hyland-reveals-didnt-Haley-Dunphy-Modern-Family-told-old-ahead-audition.html,Sarah Hyland reveals she almost didn't get part of Haley Dunphy in Modern Family after being told she was 'too old' ahead of audition,maguire;eric stonestreet;sarah hylandis;reid ewing;julie bowen;nolan gould;jesse tyler ferguson;haley dunphy;sarah hyland;ed oneil;nico rodriguez;rico rodriguez;ed oneill;ariel winter;aubrey anderson-emmons|golden globe award for best television series;vampire academy,71BEE2522DD5C30F3DBC2ACF9182B196,https://i.dailymail.co.uk/1s/2023/07/20/04/73412367-0-image-a-67_1689822109670.jpg
6164,https://www.theepochtimes.com/analysis-courts-lawmakers-struggle-to-restore-americans-fourth-amendment-rights_5407506.html,"ANALYSIS: Courts, Lawmakers Struggle to Restore Americans' Fourth Amendment Rights",r-ky;justice roberts;jake morabito;devin watkins;johnny garrett r-tenn;joe biden|united states;communications technology;white case;google;congressional research service;communications act;american civil liberties union;instagram;cato institute;competitive enterprise institute;department of homeland security;u s supreme court;american legislative exchange council;bank secrecy;national intelligence;third party doctrine;u s treasury department;young;facebook;supreme court;georgetown university law center,B0DC4FDE195E29AD78E3E221294FB1C3,https://img.theepochtimes.com/assets/uploads/2019/07/13/tec-1200x872.jpg
6165,https://www.dailymail.co.uk/tvshowbiz/article-12314033/Khloe-Kardashian-criticizes-chubby-look-extreme-weight-loss-reveals-mom-Kris-Jenners-cruel-comments-face-prompted-plastic-surgery-makeover-like-Im-wearing-fat-suit.html,Khloe Kardashian criticizes her 'chubby' look before extreme weight loss and reveals how mom Kris Jenner's cruel comments about her face prompted plastic surgery makeover: 'It's like I'm wearing a fat suit',kris;kourtney kardashian;khloe kardashian;kylie jenner;kris jenner|,226D98DEE14C258539564F648500A098,https://i.dailymail.co.uk/1s/2023/07/20/02/73410121-0-image-a-91_1689816687254.jpg
6166,https://www.wsbradio.com/news/national/ufc-lightweight/OGR2HYQW52HZ23QIBFOU2XIGW4/,UFC lightweight champ Islam Makhachev will rematch Charles Oliveria at UFC 294,imavov;khamzat chimaev;islam makhachev;justin gaethje;luke rockhold;paulo costa;charles oliveira;alexander volkanovski;gilbert burns;beneil dariush;dana white;ikram aliskerov;marvin vettori;jim miller|,DA08A66119D653F72B14CD5446C3F1D3,https://cmg-cmg-rd-20021-prod.cdn.arcpublishing.com/resizer/VQOGiUJ_VYNjG0zlwjX2UKjG6pg=/1440x810/filters:format(jpg):quality(70)/cloudfront-us-east-1.images.arcpublishing.com/cmg/QT5JKSFZBRLY3WJ7PDXI6NZ6ZI.jpg
6167,https://www.dailymail.co.uk/tvshowbiz/article-12317957/Jessica-Simpson-U-Haul-mystery-road-trip-Nashville-restart-music-career.html,Jessica Simpson hops into U-Haul for mystery road trip,lachey;katy perry;kim kardashian;eric johnson;kanye west;jessica simpson|instagram;walmart;taco bell,DE16794EFECF831BA9223192B7C121E1,https://i.dailymail.co.uk/1s/2023/07/20/05/73413201-0-image-a-63_1689825700565.jpg
6168,https://www.freepressjournal.in/business/opening-bell-markets-open-flat-sensex-touches-6710917-nifty-at-1983555,"Opening Bell: Markets Open Flat; Sensex Touches 67,109.17, Nifty At 19,835.55",nasdaq;reliance jio financial services;nifty bank;infosys;kotak bank;dow jones,9585F57E3A8E5A746C6D35EF644AA61B,https://gumlet.assettype.com/freepressjournal/2023-02/45ea0ee5-0933-4bfd-a4ee-042c7e864540/stocks_hero.jpg?rect=0%2C0%2C3900%2C2048&auto=format%2Ccompress&ogImage=true
6169,https://www.livemint.com/companies/news/fpis-continue-to-extend-buying-spree-in-indian-equities-in-july-11689825253147.html,FPIs continue to extend buying spree in Indian equities in July,funds;reuters,ED81D314EDDF584D7D88D2318F00A52E,https://www.livemint.com/lm-img/img/2023/07/20/600x338/Market_1689826846903.jpg
6170,https://www.hexham-courant.co.uk/news/23666872.debut-solo-exhibition-hexham-showcase-universe/,Debut solo exhibition in Hexham to showcase universe,hall arts centre in hexham;queen hall arts centre in hexham on,A1960D70F8403F173917FB6B773F5F84,https://www.hexham-courant.co.uk/resources/images/17019534/?type=og-image
6171,https://fijilive.com/chetty-is-new-nadroga-president/,Chetty is new Nadroga president,driu;mohammed ali;archie watkins;mun sami chetty|digicel fiji premier league;nadroga football association president,D80F04AF0FF9AD4FFAA94D657133ACF5,https://fijilive.com/fijilive-files/uploads/2023/07/Mun-Sami-Chetty.jpg
6172,https://www.fox35orlando.com/news/legacy-admissions-what-you-should-know-about-the-now-controversial-college-admissions-practice,Legacy admissions: What you should know about the now-controversial college admissions practice,lee;michael dannenberg;tim scott;ted kennedy;viet nguyen;jamaal bowman;david phillips;jeff merkley;johns hopkins;biddy martin|twitter;wesleyan university;associated press;supreme court;pomona college;u s supreme court;national bureau of economic research;university of wisconsin;college pulse;university of florida;california institute of technology;florida state university;university admissions directors;university of southern california;republican party;johns hopkins university;amherst college,4163EE6B0AEB9296743E6381B9C215A2,https://images.foxtv.com/static.fox35orlando.com/www.fox35orlando.com/content/uploads/2023/07/1280/720/b55451ef-GETTY-University-Lecture-Hall-070323.jpg?ve=1&tl=1
6173,https://www.thetelegraphandargus.co.uk/news/23667079.father-four-jailed-targeted-theft-lorry-bradford/,Father of four jailed for targeted theft from lorry in Bradford | Bradford Telegraph and Argus,isle;sophie mckone;jacob cross;ellis burgham;jamie barker|bradford crown court,52D7DB8F2864520D51A2414AC147E8EC,https://www.thetelegraphandargus.co.uk/resources/images/12645018/?type=og-image
6174,https://www.oxfordmail.co.uk/news/23663841.bicester-cyclists-slam-plans-banbury-road-roundabout/,Bicester: Cyclists slam plans for Banbury Road Roundabout,clarkson;catherine hickman|oxfordshire county council;bicester bike user group,ED813D4CD7155A74A0FFECF707EA6EF0,https://www.oxfordmail.co.uk/resources/images/17014126/?type=og-image
6175,https://news.yahoo.com/awash-pink-everyone-wants-piece-041929636.html,"Awash in pink, everyone wants a piece of the 'Barbie' movie marketing mania",krause;anne dinnocenzio;dana marlowe;allen adamson;marc rosenberg;dee-ann durbin|united states;burger king;mattel;neiman marcus;hasbro,25D118BB2B9FCFFB6A90D1C8D4AA29AD,https://s.yimg.com/ny/api/res/1.2/bi0Txrip9JBZdA7qzbhtqA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/ap.org/738dd48e650f38c01f086decdd98303a
6176,https://www.justjared.com/2023/07/20/rhony-star-jenna-lyons-reveals-her-teeth-hair-are-fake-due-to-genetic-disorder/,'RHONY' Star Jenna Lyons Reveals Her Teeth & Hair are Fake Due to Genetic Disorder | Jenna Lyons | Just Jared: Celebrity News and Gossip,institute of neurological disorders,B5688C73036FC53678E84912F432CCCD,https://cdn.justjared.com/wp-content/uploads/headlines/2023/07/jenna-lyons-teeth-hair-fake.jpg
6177,https://www.freepressjournal.in/entertainment/ishita-dutta-vatsal-sheth-blessed-with-baby-boy,"Ishita Dutta, Vatsal Sheth Blessed With Baby Boy",dutta;abhishek pathak;saif ali khan;kriti sanon;rishton ka saudagar;ajay devgn;vatsal sheth;helly shah|instagram,4E39BC528713563F5CEF777CC4076314,https://gumlet.assettype.com/freepressjournal/2023-07/64311c52-94ab-4ce1-ad1b-a91e319a5e69/Untitled_design___2023_07_20T092017_375.jpg?rect=0%2C0%2C3900%2C2048&auto=format%2Ccompress&ogImage=true
6178,https://www.complex.com/life/a/jose-martinez/carlee-russell-googled-movie-taken-disappearance-kidnapping,Carlee Russell Googled Movie 'Taken' Before Disappearance,derzis;liam neeson;carlee russell|u s secret service;hoover police;cnn;google,628FDABE691367FDAEBD5A4FEBEE5FD9,https://img.buzzfeed.com/buzzfeed-static/static/2023-07/20/1/campaign_images/46baa05ac0ad/carlee-russell-googled-movie-taken-and-1-way-bus--3-1497-1689816124-0_dblbig.jpg
6179,https://www.ktvu.com/news/major-closures-coming-to-interstate-80-over-a-seven-week-period,Major closures coming to Interstate 80 over a seven-week period,area news group,ADB91F78D827D7FFCB9E6C7C62E39E48,https://images.foxtv.com/static.ktvu.com/www.ktvu.com/content/uploads/2023/07/1280/720/8102F47E1FF6A8366D14A89EA2CCEBF5.jpg?ve=1&tl=1
6180,https://nypost.com/2023/07/20/roy-wood-jr-and-jalen-rose-talk-about-redemption-and-comedy/,Roy Wood Jr. and Jalen Rose talk about redemption and comedy,a m university,A1BB04890C0013E67A5517E3DD326659,https://nypost.com/wp-content/uploads/sites/2/2023/07/jalen-rose-roy-wood-jr-HP-1.jpg?quality=75&strip=all
6181,https://fijilive.com/cleevely-is-new-goalkeeper-coach-for-3yrs/,Cleevely is new goalkeeper coach for 3yrs,national;academy goalkeeping coach;fiji football association;harrodian school;team goalkeeping coach;academy goalkeeping coach goalkeeping scout;carshalton academy,A5581587D0D74B7959379AE3E5218F2A,https://fijilive.com/fijilive-files/uploads/2023/07/Les-Cleevely.jpg
6182,https://www.marketscreener.com/quote/commodity/SILVER-16221/news/Analysis-India-s-coal-mining-bet-stumbles-as-wary-banks-weigh-rising-risks-44373721/,Analysis-India's coal mining bet stumbles as wary banks weigh rising risks,anand;saurabh trivedi;roli srivastava;roli srivastava rolionaroll;sutirtha bhattacharya;helen popper|axis bank;coal india;thomson reuters;india supreme court;institute for energy economics;thomson reuters foundation,35ADA02EC4ED6F22001D74C7CEE7A518,https://img.zonebourse.com/reuters/2023-01/2023-01-25T011039Z_1_LYNXMPEJ0O014_RTROPTP_3_INDIA-POLLUTION-COAL-BAN.JPG
6183,https://www.rollingstone.com/music/music-news/g-herbo-chicago-rapper-plead-guilty-fraud-scheme-1234792168/,Rapper G Herbo Agrees to Plead Guilty in Widespread Fraud Scheme Ã¢â‚¬â€œ Rolling Stone,chicago tribune,CD3525D790B0B32FCB341978FA824074,https://www.rollingstone.com/wp-content/uploads/2023/07/G-Herbo-pleads-guilty-fraud.jpg?&crop=1
6184,https://www.gazetteseries.co.uk/news/23666806.road-closures-m4-m5-m32-week/,"Road closures on M4, M5 and M32 this week",network company,2423DA0AA71849E0C0DA4FACAA4CE13F,https://www.gazetteseries.co.uk/resources/images/16430024/?type=og-image
6185,https://www.wsbradio.com/news/irs-steps-toward-new/GGFUN5XFCE5M6KQMTOXKEXEQNE/,IRS steps toward a new free-file tax return system have both supporters and critics mobilizing,biden;susan harley;igor volsky;derrick plummer|federal reserve;coalition for free;h r block;facebook;free file alliance;associated press;organization for economic cooperation;white house;google,DD7F47964A3CCBEF6A712D76D008F4BF,https://cmg-cmg-rd-20021-prod.cdn.arcpublishing.com/resizer/qwT_SV_9qhGDa8r7xIOahdPQCfA=/1440x810/filters:format(jpg):quality(70)/cloudfront-us-east-1.images.arcpublishing.com/cmg/FDG7Z3VB4S7ZCKUZ5M6VK2L22I.jpg
6186,https://www.41nbc.com/special-olympics-world-games-bronze-medalist-honored-with-a-proclamation/,Special Olympics World Games Bronze Medalist honored with a proclamation - 41NBC News,thigpen;phil martin;shaaz peerani;lester miller|,1DBFBA39CC2B6DB5ECD0318AD4D61700,https://wpcdn.us-east-1.vip.tn-cloud.net/www.41nbc.com/content/uploads/2023/07/g/h/9df40d0ab95cdab050e8485e279d392f42efd899.jpg
6187,https://www.thestar.com.my/business/business-news/2023/07/20/wq-ff-raises-aggregate-funds-of-rm467mil-as-at-december-2022,WQ-FF raises aggregate funds of RM46.7mil as at December 2022,adek hussin;mohd naim;awang adek|national waqf masterplan;securities commission;islamic religious council,C12E255B52B07BF8889154AAEF9BE4B9,https://apicms.thestar.com.my/uploads/images/2023/07/20/2186485.jpeg
6188,https://fijilive.com/valetini-tuinakauvadra-scoop-top-brumbies-awards/,"Valetini, Tuinakauvadra scoop top Brumbies awards",vella;lutiis graham gordon;siokapesi palu;rob valetini;corey toole shawn mackay;tabua tuinakauvadra helen taylor;tabua tuinakauvadra;brett robinson;christian lealiifano|community engagement award,2D1D780A9A3BB149B22B89BC20A8FB1A,https://fijilive.com/fijilive-files/uploads/2023/07/Tabua.jpg
6189,https://www.justjared.com/2023/07/19/general-hospitals-molly-lansing-davis-recast-again-after-haley-pullos-dui-arrest/,"'General Hospital's Molly Lansing-Davis Recast Again After Haley Pullos DUI Arrest | Brooke Anne Smith, General Hospital, Haley Pullos, Holiday Mia Kriegel, Soap Operas | Just Jared: Celebrity News and Gossip",pullo;molly lansing-davis;mia kriegel;brooke anne smith|,41F5D165BBCB8DDF9927237BC5EF37B4,https://cdn.justjared.com/wp-content/uploads/headlines/2023/07/general-hospital-recasts-molly-lansing-davis.jpg
